"analysis_id","draw","replicate","estimand","pooling_rho","regime_control","sites_control","pooled_sites_control","pooled_population_share_control","unweighted_takeup_control","population_weighted_takeup_control","expected_takers_control","population_mean_distance_km_control","population_p90_distance_km_control","site_cost_control","signal_cost_control","travel_cost_control","total_cost_control","target_rate_control","target_slack_takers_control","assigned_away_population_share_control","roundtrip_participant_km_control","taker_mean_distance_km_control","regime_bracelet","sites_bracelet","pooled_sites_bracelet","pooled_population_share_bracelet","unweighted_takeup_bracelet","population_weighted_takeup_bracelet","expected_takers_bracelet","population_mean_distance_km_bracelet","population_p90_distance_km_bracelet","site_cost_bracelet","signal_cost_bracelet","travel_cost_bracelet","total_cost_bracelet","target_rate_bracelet","target_slack_takers_bracelet","assigned_away_population_share_bracelet","roundtrip_participant_km_bracelet","taker_mean_distance_km_bracelet","sites_saved"
"exponential-cluster-weights",101,101,"pooling-100",1,"control",102,34,0.437148627826594,0.309522136334695,0.335193548060114,32196.0106782701,1.22720094960264,3.13398607852492,102,0,0,102,0.335121818398004,6.88977750501363,0.752571523757964,53029.9842794693,0.823548991975901,"bracelet",99,38,0.482832215883063,0.307251265884293,0.335560782141519,32231.2842462572,1.32478429364461,3.20578151406565,99,0,0,99,0.335121818398004,42.1633454921212,0.68924124432599,58079.6546588458,0.900982632511613,3
"exponential-cluster-weights",102,102,"pooling-000",0,"control",102,34,0.438772748094782,0.304572981427236,0.332283310251234,31916.4765162515,1.23696416638493,3.18966975273969,102,0,0,102,0.330945952284946,128.455907377949,0.748875609045101,50346.3574438052,0.788720481381605,"bracelet",75,52,0.798796485237163,0.321394557978702,0.332681577557431,31954.7308875464,1.99200065402294,3.27297399145503,75,0,0,75,0.330945952284946,166.710278672766,0.893162037229834,108817.467936465,1.70268165173117,27
"exponential-cluster-weights",102,102,"pooling-050",0.5,"control",102,34,0.438772748094782,0.304572981427236,0.332283310251234,31916.4765162515,1.23696416638493,3.18966975273969,102,0,0,102,0.330945952284946,128.455907377949,0.748875609045101,50346.3574438052,0.788720481381605,"bracelet",90,41,0.586047141131887,0.309140491489522,0.33147698862794,31839.0277116909,1.5415351559421,3.27297399145503,90,0,0,90,0.330945952284946,51.0071028173297,0.805667763294882,69845.6781231839,1.09685632921412,12
"exponential-cluster-weights",102,102,"pooling-100",1,"control",102,34,0.438772748094782,0.304572981427236,0.332283310251234,31916.4765162515,1.23696416638493,3.18966975273969,102,0,0,102,0.330945952284946,128.455907377949,0.748875609045101,50346.3574438052,0.788720481381605,"bracelet",99,36,0.471296797567984,0.303845214868724,0.334278815655157,32108.1488013091,1.32579359298484,3.23465370020018,99,0,0,99,0.330945952284946,320.12819243555,0.67821596635156,55114.2266449744,0.858259175669561,3
"exponential-cluster-weights",103,103,"pooling-000",0,"control",103,36,0.435816016324491,0.300971543207917,0.327015526118555,31410.4953147395,1.19913316103394,2.95778462623198,103,0,0,103,0.326881656812978,12.8584145393033,0.738058551617874,53444.2707102327,0.850739063085609,"bracelet",82,49,0.710209053429392,0.314393818645831,0.327378796448133,31445.3881564361,1.75890017174771,3.27297399145503,82,0,0,82,0.326881656812978,47.7512562359007,0.846832965477033,93926.008328137,1.49347827829107,21
"exponential-cluster-weights",103,103,"pooling-050",0.5,"control",103,36,0.435816016324491,0.300971543207917,0.327015526118555,31410.4953147395,1.19913316103394,2.95778462623198,103,0,0,103,0.326881656812978,12.8584145393033,0.738058551617874,53444.2707102327,0.850739063085609,"bracelet",94,40,0.544049056760921,0.307196119291848,0.327325256721231,31440.2455585877,1.42515707203535,3.15011459104687,94,0,0,94,0.326881656812978,42.6086583875185,0.77834922750177,68161.5483582843,1.08398562331945,9
"exponential-cluster-weights",103,103,"pooling-100",1,"control",103,36,0.435816016324491,0.300971543207917,0.327015526118555,31410.4953147395,1.19913316103394,2.95778462623198,103,0,0,103,0.326881656812978,12.8584145393033,0.738058551617874,53444.2707102327,0.850739063085609,"bracelet",101,36,0.454566276600175,0.303263197294302,0.326912793811447,31400.6276711771,1.25742297276797,3.01991311871783,101,0,0,101,0.326881656812978,2.9907709769177,0.711260567192771,55954.4797291459,0.890977089934208,2
"exponential-cluster-weights",104,104,"pooling-000",0,"control",102,34,0.437148627826594,0.2983770959277,0.320790886535618,30812.6062335192,1.22239917359965,3.13398607852492,102,0,0,102,0.320339493465606,43.3572071608396,0.749531503768792,51899.2246168589,0.842175183487088,"bracelet",74,54,0.825313371923541,0.311479429913996,0.321281787945499,30859.758295741,2.03458713256615,3.27297399145503,74,0,0,74,0.320339493465606,90.5092693826628,0.905426227460126,108507.879421653,1.75808051349236,28
"exponential-cluster-weights",104,104,"pooling-050",0.5,"control",102,34,0.437148627826594,0.2983770959277,0.320790886535618,30812.6062335192,1.22239917359965,3.13398607852492,102,0,0,102,0.320339493465606,43.3572071608396,0.749531503768792,51899.2246168589,0.842175183487088,"bracelet",88,44,0.618716944988131,0.299652424166202,0.320828609961108,30816.2296439844,1.59216800172893,3.24814829764855,88,0,0,88,0.320339493465606,46.9806176260208,0.788083538083538,74221.7423997027,1.20426384501245,14
"exponential-cluster-weights",104,104,"pooling-100",1,"control",102,34,0.437148627826594,0.2983770959277,0.320790886535618,30812.6062335192,1.22239917359965,3.13398607852492,102,0,0,102,0.320339493465606,43.3572071608396,0.749531503768792,51899.2246168589,0.842175183487088,"bracelet",97,37,0.498355057677092,0.294660223558869,0.320425532943699,30777.5132903082,1.37454556147823,3.23465370020018,97,0,0,97,0.320339493465606,8.26426394985538,0.670241119393662,58052.9691013675,0.943106880562184,5
"exponential-cluster-weights",105,105,"pooling-000",0,"control",101,34,0.444988131428809,0.264026179157178,0.292851870530671,28129.007868212,1.26242030536695,3.20578151406565,101,0,0,101,0.291578365692924,122.322686675227,0.756111273060426,41829.4209832105,0.743528196571786,"bracelet",80,48,0.722077624619997,0.277844448395669,0.291672192561646,28015.6974399312,1.83687924012983,3.27559102178949,80,0,0,80,0.291578365692924,9.01225839444669,0.854537125723566,83957.8725742747,1.49840768294792,21
"exponential-cluster-weights",105,105,"pooling-050",0.5,"control",101,34,0.444988131428809,0.264026179157178,0.292851870530671,28129.007868212,1.26242030536695,3.20578151406565,101,0,0,101,0.291578365692924,122.322686675227,0.756111273060426,41829.4209832105,0.743528196571786,"bracelet",93,38,0.542664390122017,0.270445265376816,0.29169817605371,28018.193206311,1.46486634125841,3.23465370020018,93,0,0,93,0.291578365692924,11.5080247742226,0.780920751259734,55762.0504551527,0.995104324617772,8
"exponential-cluster-weights",105,105,"pooling-100",1,"control",101,34,0.444988131428809,0.264026179157178,0.292851870530671,28129.007868212,1.26242030536695,3.20578151406565,101,0,0,101,0.291578365692924,122.322686675227,0.756111273060426,41829.4209832105,0.743528196571786,"bracelet",99,35,0.466247449298297,0.263242723123177,0.29158220028042,28007.0535013349,1.31550325721154,3.25257426446003,99,0,0,99,0.291578365692924,0.368319798097218,0.713738391704493,43961.2189167945,0.784824060744185,2
"exponential-cluster-weights",106,106,"pooling-000",0,"control",101,34,0.444988131428809,0.282131011748259,0.310856480425067,29858.3866577886,1.26242030536695,3.20578151406565,101,0,0,101,0.309884771809642,93.3345559288427,0.756111273060426,46259.8444928909,0.774654120182076,"bracelet",75,51,0.803096239536918,0.299404902926563,0.310023779589712,29778.404077151,2.03770582080123,3.2766433130779,75,0,0,75,0.309884771809642,13.3519752912689,0.905426227460126,100045.587177409,1.67983460292578,26
"exponential-cluster-weights",106,106,"pooling-050",0.5,"control",101,34,0.444988131428809,0.282131011748259,0.310856480425067,29858.3866577886,1.26242030536695,3.20578151406565,101,0,0,101,0.309884771809642,93.3345559288427,0.756111273060426,46259.8444928909,0.774654120182076,"bracelet",88,42,0.609534418856453,0.286191455507356,0.31035044632712,29809.7810706126,1.60277677954608,3.27297399145503,88,0,0,88,0.309884771809642,44.7289687528464,0.788083538083538,65809.2746997207,1.10382016130601,13
"exponential-cluster-weights",106,106,"pooling-100",1,"control",101,34,0.444988131428809,0.282131011748259,0.310856480425067,29858.3866577886,1.26242030536695,3.20578151406565,101,0,0,101,0.309884771809642,93.3345559288427,0.756111273060426,46259.8444928909,0.774654120182076,"bracelet",97,37,0.504997293132886,0.284219178871964,0.311929915839694,29961.4922762343,1.37966685986432,3.24814829764855,97,0,0,97,0.309884771809642,196.440174374598,0.691365093907467,50838.3142307476,0.848394228198589,4
"exponential-cluster-weights",107,107,"pooling-000",0,"control",102,33,0.429819264565027,0.32467916702303,0.35276858204785,33884.1278428601,1.23892434782207,3.18966975273969,102,0,0,102,0.352190801353791,55.4969912257511,0.741931453795861,55909.1401999612,0.825004858605828,"bracelet",85,47,0.670511806105026,0.33479193336442,0.35294105678364,33900.6943861822,1.66908038816302,3.24814829764855,85,0,0,85,0.352190801353791,72.063534547844,0.837650439345355,90166.7160396906,1.32986532683593,17
"exponential-cluster-weights",107,107,"pooling-050",0.5,"control",102,33,0.429819264565027,0.32467916702303,0.35276858204785,33884.1278428601,1.23892434782207,3.18966975273969,102,0,0,102,0.352190801353791,55.4969912257511,0.741931453795861,55909.1401999612,0.825004858605828,"bracelet",94,39,0.542529046766335,0.331113296122081,0.353576491823315,33961.7291926131,1.4332723801772,3.25257426446003,94,0,0,94,0.352190801353791,133.098340978744,0.777505934285595,69708.1124105768,1.02627448701491,8
"exponential-cluster-weights",107,107,"pooling-100",1,"control",102,33,0.429819264565027,0.32467916702303,0.35276858204785,33884.1278428601,1.23892434782207,3.18966975273969,102,0,0,102,0.352190801353791,55.4969912257511,0.741931453795861,55909.1401999612,0.825004858605828,"bracelet",100,35,0.455492858035231,0.325480075170892,0.354859902570036,34085.0033616571,1.28104886131617,3.18966975273969,100,0,0,100,0.352190801353791,256.372510022738,0.713488527047849,58842.5096346432,0.86317300617955,2
"exponential-cluster-weights",108,108,"pooling-000",0,"control",101,34,0.442354141506684,0.299271153517461,0.330942787371449,31787.7166126024,1.24736100170387,3.18966975273969,101,0,0,101,0.329336243580331,154.311744224498,0.748875609045101,47768.0770389401,0.751360621794429,"bracelet",78,49,0.745304626660559,0.315176427961106,0.329397869746039,31639.3241848465,1.89634209293733,3.27430809299554,78,0,0,78,0.329336243580331,5.9193164686003,0.862439095489943,99620.9595303146,1.57432186206473,23
"exponential-cluster-weights",108,108,"pooling-050",0.5,"control",101,34,0.442354141506684,0.299271153517461,0.330942787371449,31787.7166126024,1.24736100170387,3.18966975273969,101,0,0,101,0.329336243580331,154.311744224498,0.748875609045101,47768.0770389401,0.751360621794429,"bracelet",92,39,0.554637071586224,0.305274514580854,0.329653908678093,31663.9172363482,1.49036683876788,3.25357878179856,92,0,0,92,0.329336243580331,30.512367970241,0.786594761171032,64266.9595944817,1.01482957896168,9
"exponential-cluster-weights",108,108,"pooling-100",1,"control",101,34,0.442354141506684,0.299271153517461,0.330942787371449,31787.7166126024,1.24736100170387,3.18966975273969,101,0,0,101,0.329336243580331,154.311744224498,0.748875609045101,47768.0770389401,0.751360621794429,"bracelet",99,36,0.471296797567984,0.297591138098342,0.330141153197457,31710.7180469222,1.32125195844692,3.23465370020018,99,0,0,99,0.329336243580331,77.3131785442129,0.702359138799817,51388.2605914776,0.810266429720051,2
"exponential-cluster-weights",109,109,"pooling-000",0,"control",102,34,0.437148627826594,0.330359411275654,0.353545189753696,33958.722566222,1.22612254573056,3.08386195473837,102,0,0,102,0.353104533942953,42.3258719334553,0.752571523757964,59945.6063078048,0.88262457739549,"bracelet",71,59,0.903885395410819,0.351546498697973,0.353368725632996,33941.7728345006,2.42474133347169,3.36663106044542,71,0,0,71,0.353104533942953,25.3761402119999,0.929205013950777,154574.481298166,2.27705373628933,31
"exponential-cluster-weights",109,109,"pooling-050",0.5,"control",102,34,0.437148627826594,0.330359411275654,0.353545189753696,33958.722566222,1.22612254573056,3.08386195473837,102,0,0,102,0.353104533942953,42.3258719334553,0.752571523757964,59945.6063078048,0.88262457739549,"bracelet",85,46,0.658487069504019,0.336186659345979,0.354374486472774,34038.3781746829,1.66970438317456,3.27297399145503,85,0,0,85,0.353104533942953,121.981480394366,0.787510931578728,91745.6037312503,1.34767883564278,17
"exponential-cluster-weights",109,109,"pooling-100",1,"control",102,34,0.437148627826594,0.330359411275654,0.353545189753696,33958.722566222,1.22612254573056,3.08386195473837,102,0,0,102,0.353104533942953,42.3258719334553,0.752571523757964,59945.6063078048,0.88262457739549,"bracelet",97,40,0.510036230375213,0.325883236082886,0.353560804685862,33960.2224116864,1.44694376618103,3.25357878179856,97,0,0,97,0.353104533942953,43.8257173978709,0.608493316120435,72665.6561793395,1.06986425616479,5
"exponential-cluster-weights",11,11,"pooling-000",0,"control",101,34,0.443239078832299,0.313138807804894,0.344376902463473,33078.0902354215,1.25477957013795,3.20578151406565,101,0,0,101,0.343446570475554,89.3602481035632,0.749760546370716,51885.7072977517,0.784291156600542,"bracelet",71,57,0.884218964727439,0.341922832744864,0.344164434184122,33057.6822322533,2.29811289551017,3.32025458669387,71,0,0,71,0.343446570475554,68.9522449353171,0.937919043851247,138548.702360986,2.0955598367058,30
"exponential-cluster-weights",11,11,"pooling-050",0.5,"control",101,34,0.443239078832299,0.313138807804894,0.344376902463473,33078.0902354215,1.25477957013795,3.20578151406565,101,0,0,101,0.343446570475554,89.3602481035632,0.749760546370716,51885.7072977517,0.784291156600542,"bracelet",87,43,0.623578894765335,0.321737171408419,0.343538958201067,32997.6040131289,1.62966827302381,3.2766433130779,87,0,0,87,0.343446570475554,8.8740258109392,0.794069878815642,78925.1547325427,1.19592250851214,14
"exponential-cluster-weights",11,11,"pooling-100",1,"control",101,34,0.443239078832299,0.313138807804894,0.344376902463473,33078.0902354215,1.25477957013795,3.20578151406565,101,0,0,101,0.343446570475554,89.3602481035632,0.749760546370716,51885.7072977517,0.784291156600542,"bracelet",97,39,0.505996751759464,0.31170710262948,0.343794094082273,33022.1103247905,1.42962262086947,3.25357878179856,97,0,0,97,0.343446570475554,33.3803374725176,0.629138383375672,62019.1506171337,0.93905492421807,4
"exponential-cluster-weights",110,110,"pooling-000",0,"control",102,34,0.435139299546079,0.303004365722565,0.326698386863007,31380.0334549655,1.24070071576311,3.18966975273969,102,0,0,102,0.326175622921553,50.2125221045353,0.748875609045101,54257.9613827857,0.864530011745414,"bracelet",73,54,0.837057010785824,0.318612261040288,0.327895381621956,31495.0071955521,2.1118117039384,3.33255225362183,73,0,0,73,0.326175622921553,165.186262691106,0.933588056469412,114217.06460883,1.81325668382385,29
"exponential-cluster-weights",110,110,"pooling-050",0.5,"control",102,34,0.435139299546079,0.303004365722565,0.326698386863007,31380.0334549655,1.24070071576311,3.18966975273969,102,0,0,102,0.326175622921553,50.2125221045353,0.748875609045101,54257.9613827857,0.864530011745414,"bracelet",85,44,0.648055220089118,0.306272262042414,0.32687723506631,31397.2121825892,1.68901094872944,3.2766433130779,85,0,0,85,0.326175622921553,67.3912497282472,0.793705492858035,80202.1843797915,1.27721824334879,17
"exponential-cluster-weights",110,110,"pooling-100",1,"control",102,34,0.435139299546079,0.303004365722565,0.326698386863007,31380.0334549655,1.24070071576311,3.18966975273969,102,0,0,102,0.326175622921553,50.2125221045353,0.748875609045101,54257.9613827857,0.864530011745414,"bracelet",95,38,0.518989713904968,0.299998169627553,0.327167327511521,31425.0761421366,1.4722195969505,3.24814829764855,95,0,0,95,0.326175622921553,95.2552092755868,0.634114854453838,64787.9607959086,1.03083220073789,7
"exponential-cluster-weights",111,111,"pooling-000",0,"control",101,34,0.442354141506684,0.318640426774921,0.346883462856293,33318.8503742727,1.24736100170387,3.18966975273969,101,0,0,101,0.34598365167442,86.4286636413162,0.748875609045101,54914.4827763441,0.824075293107151,"bracelet",71,57,0.886332403281556,0.343569050643728,0.346140938618524,33247.5294361865,2.33370234589924,3.33255225362183,71,0,0,71,0.34598365167442,15.107725555099,0.933400657976929,140676.015541172,2.11558599882103,30
"exponential-cluster-weights",111,111,"pooling-050",0.5,"control",101,34,0.442354141506684,0.318640426774921,0.346883462856293,33318.8503742727,1.24736100170387,3.18966975273969,101,0,0,101,0.34598365167442,86.4286636413162,0.748875609045101,54914.4827763441,0.824075293107151,"bracelet",84,46,0.668658643234914,0.324034100776852,0.346234885827109,33256.5532534655,1.70276370273373,3.27297399145503,84,0,0,84,0.34598365167442,24.1315428341186,0.807593803356515,84639.4241544619,1.27252249367788,17
"exponential-cluster-weights",111,111,"pooling-100",1,"control",101,34,0.442354141506684,0.318640426774921,0.346883462856293,33318.8503742727,1.24736100170387,3.18966975273969,101,0,0,101,0.34598365167442,86.4286636413162,0.748875609045101,54914.4827763441,0.824075293107151,"bracelet",95,40,0.533981593303627,0.318911661353099,0.346691006791399,33300.3645843275,1.46499784576876,3.25257426446003,95,0,0,95,0.34598365167442,67.9428736961272,0.639591054845292,66189.8806616838,0.993831171038222,6
"exponential-cluster-weights",112,112,"pooling-000",0,"control",103,34,0.430860367301045,0.301285669238814,0.322102299143955,30938.5700373752,1.21791997083434,3.01991311871783,103,0,0,103,0.321942968881356,15.3039903831923,0.752571523757964,54969.2031954317,0.88836043697279,"bracelet",80,50,0.732499063007538,0.30936541444463,0.322132383579745,30941.4597076017,1.83057787358787,3.27297399145503,80,0,0,80,0.321942968881356,18.1936606096788,0.854537125723566,97295.1918886367,1.57224631300658,23
"exponential-cluster-weights",112,112,"pooling-050",0.5,"control",103,34,0.430860367301045,0.301285669238814,0.322102299143955,30938.5700373752,1.21791997083434,3.01991311871783,103,0,0,103,0.321942968881356,15.3039903831923,0.752571523757964,54969.2031954317,0.88836043697279,"bracelet",92,41,0.566953316953317,0.304590163692903,0.32263726423089,30989.9545039055,1.48054285977837,3.15011459104687,92,0,0,92,0.321942968881356,66.6884569134781,0.786563528088952,71607.8610299438,1.15533988636414,11
"exponential-cluster-weights",112,112,"pooling-100",1,"control",103,34,0.430860367301045,0.301285669238814,0.322102299143955,30938.5700373752,1.21791997083434,3.01991311871783,103,0,0,103,0.321942968881356,15.3039903831923,0.752571523757964,54969.2031954317,0.88836043697279,"bracelet",100,35,0.463842501978095,0.299956442293474,0.322324834831391,30959.9450352248,1.30445686736138,3.18421585683802,100,0,0,100,0.321942968881356,36.6789882328048,0.686461500020822,58733.5526747186,0.948540971372758,3
"exponential-cluster-weights",113,113,"pooling-000",0,"control",100,33,0.44385332944655,0.271403341642633,0.304477635606544,29245.6858552798,1.28906930859776,3.25257426446003,100,0,0,100,0.303296868297504,113.415061567888,0.756111273060426,40083.7364321717,0.685293151108223,"bracelet",80,47,0.711958106025903,0.287824886496993,0.304196429052319,29218.6754033333,1.82362895129727,3.27559102178949,80,0,0,80,0.303296868297504,86.4046096214552,0.846832965477033,81645.5276786219,1.39714628660592,20
"exponential-cluster-weights",113,113,"pooling-050",0.5,"control",100,33,0.44385332944655,0.271403341642633,0.304477635606544,29245.6858552798,1.28906930859776,3.25257426446003,100,0,0,100,0.303296868297504,113.415061567888,0.756111273060426,40083.7364321717,0.685293151108223,"bracelet",92,39,0.553294049056761,0.277023321342833,0.304168987187253,29216.0395573101,1.47779671168352,3.25357878179856,92,0,0,92,0.303296868297504,83.7687635981856,0.778307583392329,53278.0137676163,0.911793907985139,8
"exponential-cluster-weights",113,113,"pooling-100",1,"control",100,33,0.44385332944655,0.271403341642633,0.304477635606544,29245.6858552798,1.28906930859776,3.25257426446003,100,0,0,100,0.303296868297504,113.415061567888,0.756111273060426,40083.7364321717,0.685293151108223,"bracelet",98,36,0.478397118227627,0.268767831570386,0.30343952893777,29145.9736335307,1.33646012663527,3.20578151406565,98,0,0,98,0.303296868297504,13.7028398187649,0.725294632074293,42484.7231883992,0.728826624949717,2
"exponential-cluster-weights",114,114,"pooling-000",0,"control",102,33,0.429819264565027,0.321600206041304,0.348934915199635,33515.8964747553,1.23892434782207,3.18966975273969,102,0,0,102,0.347970462941206,92.6375683265869,0.741931453795861,55713.4315820506,0.83114935660478,"bracelet",77,52,0.779640194894432,0.335308615941602,0.348272703545387,33452.2897209415,1.94078118322013,3.25257426446003,77,0,0,77,0.347970462941206,29.0308145127274,0.893162037229834,109969.293076081,1.6436736318118,25
"exponential-cluster-weights",114,114,"pooling-050",0.5,"control",102,33,0.429819264565027,0.321600206041304,0.348934915199635,33515.8964747553,1.23892434782207,3.18966975273969,102,0,0,102,0.347970462941206,92.6375683265869,0.741931453795861,55713.4315820506,0.83114935660478,"bracelet",89,42,0.600955732311665,0.325742893572214,0.348413633128263,33465.8262892359,1.55573897458234,3.24814829764855,89,0,0,89,0.347970462941206,42.567382807174,0.774601257652105,77208.3688301871,1.15354045292198,13
"exponential-cluster-weights",114,114,"pooling-100",1,"control",102,33,0.429819264565027,0.321600206041304,0.348934915199635,33515.8964747553,1.23892434782207,3.18966975273969,102,0,0,102,0.347970462941206,92.6375683265869,0.741931453795861,55713.4315820506,0.83114935660478,"bracelet",98,37,0.493222421188523,0.320696923336993,0.348155976274506,33441.0778331189,1.35475056227352,3.20578151406565,98,0,0,98,0.347970462941206,17.8189266901463,0.687804522550285,61844.9681218447,0.92468562811387,4
"exponential-cluster-weights",115,115,"pooling-000",0,"control",103,36,0.441427560071628,0.345822529766648,0.369054953437517,35448.4663875804,1.20872777386172,2.95157221697195,103,0,0,103,0.368528618399792,50.5555330436109,0.746075042685212,63628.2942465619,0.897475980355168,"bracelet",71,58,0.89754507974847,0.374921851911195,0.375089890601907,36028.1341720944,2.6887037874311,3.39410582051442,71,0,0,71,0.368528618399792,630.223317557553,0.96239536917503,188463.794645685,2.61550867088282,32
