"analysis_id","draw","replicate","estimand","regime","pooling_rho","sites","pooled_sites","pooled_population_share","unweighted_takeup","population_weighted_takeup","expected_takers","population_mean_distance_km","population_p90_distance_km","site_cost","signal_cost","travel_cost","total_cost","target_rate","target_slack_takers","assigned_away_population_share","roundtrip_participant_km","taker_mean_distance_km"
"exponential-cluster-weights",111,111,"pooling-050","control",0.5,101,34,0.442354141506684,0.318640426774921,0.346883462856293,33318.8503742727,1.24736100170387,3.18966975273969,101,0,0,101,0.34598365167442,86.4286636413162,0.748875609045101,54914.4827763441,0.824075293107151
"exponential-cluster-weights",111,111,"pooling-050","bracelet",0.5,84,46,0.668658643234914,0.324034100776852,0.346234885827109,33256.5532534655,1.70276370273373,3.27297399145503,84,0,0,84,0.34598365167442,24.1315428341186,0.807593803356515,84639.4241544619,1.27252249367788
"exponential-cluster-weights",111,111,"pooling-100","control",1,101,34,0.442354141506684,0.318640426774921,0.346883462856293,33318.8503742727,1.24736100170387,3.18966975273969,101,0,0,101,0.34598365167442,86.4286636413162,0.748875609045101,54914.4827763441,0.824075293107151
"exponential-cluster-weights",111,111,"pooling-100","bracelet",1,95,40,0.533981593303627,0.318911661353099,0.346691006791399,33300.3645843275,1.46499784576876,3.25257426446003,95,0,0,95,0.34598365167442,67.9428736961272,0.639591054845292,66189.8806616838,0.993831171038222
"exponential-cluster-weights",112,112,"population","control",NA,103,34,0.430860367301045,0.301285669238814,0.322102299143955,30938.5700373752,1.21791997083434,3.01991311871783,103,0,0,103,0.321942968881356,15.3039903831923,0.752571523757964,54969.2031954317,0.88836043697279
"exponential-cluster-weights",112,112,"population","bracelet",NA,80,50,0.732499063007538,0.30936541444463,0.322132383579745,30941.4597076017,1.83057787358787,3.27297399145503,80,0,0,80,0.321942968881356,18.1936606096788,0.854537125723566,97295.1918886367,1.57224631300658
"exponential-cluster-weights",112,112,"legacy","control",NA,107,30,0.465277777777778,0.321627740633271,0.321627740633271,46.314394651191,1.22450107383767,2.87825063767318,107,0,0,107,0.321560188125062,0.00972756118216722,0.743055555555556,80.9525101094787,0.873945462519361
"exponential-cluster-weights",112,112,"legacy","bracelet",NA,83,45,0.736111111111111,0.322308213378938,0.322308213378938,46.412382726567,1.8248200214257,3.2766433130779,83,0,0,83,0.321560188125062,0.107715636558147,0.875,146.320266682041,1.57630634419341
"exponential-cluster-weights",112,112,"pooling-000","control",0,103,34,0.430860367301045,0.301285669238814,0.322102299143955,30938.5700373752,1.21791997083434,3.01991311871783,103,0,0,103,0.321942968881356,15.3039903831923,0.752571523757964,54969.2031954317,0.88836043697279
"exponential-cluster-weights",112,112,"pooling-000","bracelet",0,80,50,0.732499063007538,0.30936541444463,0.322132383579745,30941.4597076017,1.83057787358787,3.27297399145503,80,0,0,80,0.321942968881356,18.1936606096788,0.854537125723566,97295.1918886367,1.57224631300658
"exponential-cluster-weights",112,112,"pooling-050","control",0.5,103,34,0.430860367301045,0.301285669238814,0.322102299143955,30938.5700373752,1.21791997083434,3.01991311871783,103,0,0,103,0.321942968881356,15.3039903831923,0.752571523757964,54969.2031954317,0.88836043697279
"exponential-cluster-weights",112,112,"pooling-050","bracelet",0.5,92,41,0.566953316953317,0.304590163692903,0.32263726423089,30989.9545039055,1.48054285977837,3.15011459104687,92,0,0,92,0.321942968881356,66.6884569134781,0.786563528088952,71607.8610299438,1.15533988636414
"exponential-cluster-weights",112,112,"pooling-100","control",1,103,34,0.430860367301045,0.301285669238814,0.322102299143955,30938.5700373752,1.21791997083434,3.01991311871783,103,0,0,103,0.321942968881356,15.3039903831923,0.752571523757964,54969.2031954317,0.88836043697279
"exponential-cluster-weights",112,112,"pooling-100","bracelet",1,100,35,0.463842501978095,0.299956442293474,0.322324834831391,30959.9450352248,1.30445686736138,3.18421585683802,100,0,0,100,0.321942968881356,36.6789882328048,0.686461500020822,58733.5526747186,0.948540971372758
"exponential-cluster-weights",113,113,"population","control",NA,100,33,0.44385332944655,0.271403341642633,0.304477635606544,29245.6858552798,1.28906930859776,3.25257426446003,100,0,0,100,0.303296868297504,113.415061567888,0.756111273060426,40083.7364321717,0.685293151108223
"exponential-cluster-weights",113,113,"population","bracelet",NA,80,47,0.711958106025903,0.287824886496993,0.304196429052319,29218.6754033333,1.82362895129727,3.27559102178949,80,0,0,80,0.303296868297504,86.4046096214552,0.846832965477033,81645.5276786219,1.39714628660592
"exponential-cluster-weights",113,113,"legacy","control",NA,104,30,0.486111111111111,0.303448774895293,0.303448774895293,43.6966235849222,1.30700720817213,3.25357878179856,104,0,0,104,0.302546392602749,0.129943050126379,0.743055555555556,57.0119951654617,0.652361561238956
"exponential-cluster-weights",113,113,"legacy","bracelet",NA,83,44,0.729166666666667,0.303373994175179,0.303373994175179,43.6858551612257,1.82109140418681,3.2766433130779,83,0,0,83,0.302546392602749,0.119174626429945,0.875,124.21325885086,1.42166449978422
"exponential-cluster-weights",113,113,"pooling-000","control",0,100,33,0.44385332944655,0.271403341642633,0.304477635606544,29245.6858552798,1.28906930859776,3.25257426446003,100,0,0,100,0.303296868297504,113.415061567888,0.756111273060426,40083.7364321717,0.685293151108223
"exponential-cluster-weights",113,113,"pooling-000","bracelet",0,80,47,0.711958106025903,0.287824886496993,0.304196429052319,29218.6754033333,1.82362895129727,3.27559102178949,80,0,0,80,0.303296868297504,86.4046096214552,0.846832965477033,81645.5276786219,1.39714628660592
"exponential-cluster-weights",113,113,"pooling-050","control",0.5,100,33,0.44385332944655,0.271403341642633,0.304477635606544,29245.6858552798,1.28906930859776,3.25257426446003,100,0,0,100,0.303296868297504,113.415061567888,0.756111273060426,40083.7364321717,0.685293151108223
"exponential-cluster-weights",113,113,"pooling-050","bracelet",0.5,92,39,0.553294049056761,0.277023321342833,0.304168987187253,29216.0395573101,1.47779671168352,3.25357878179856,92,0,0,92,0.303296868297504,83.7687635981856,0.778307583392329,53278.0137676163,0.911793907985139
"exponential-cluster-weights",113,113,"pooling-100","control",1,100,33,0.44385332944655,0.271403341642633,0.304477635606544,29245.6858552798,1.28906930859776,3.25257426446003,100,0,0,100,0.303296868297504,113.415061567888,0.756111273060426,40083.7364321717,0.685293151108223
"exponential-cluster-weights",113,113,"pooling-100","bracelet",1,98,36,0.478397118227627,0.268767831570386,0.30343952893777,29145.9736335307,1.33646012663527,3.20578151406565,98,0,0,98,0.303296868297504,13.7028398187649,0.725294632074293,42484.7231883992,0.728826624949717
"exponential-cluster-weights",114,114,"population","control",NA,102,33,0.429819264565027,0.321600206041304,0.348934915199635,33515.8964747553,1.23892434782207,3.18966975273969,102,0,0,102,0.347970462941206,92.6375683265869,0.741931453795861,55713.4315820506,0.83114935660478
"exponential-cluster-weights",114,114,"population","bracelet",NA,77,52,0.779640194894432,0.335308615941602,0.348272703545387,33452.2897209415,1.94078118322013,3.25257426446003,77,0,0,77,0.347970462941206,29.0308145127274,0.893162037229834,109969.293076081,1.6436736318118
"exponential-cluster-weights",114,114,"legacy","control",NA,106,29,0.465277777777778,0.347923958108934,0.347923958108934,50.1010499676865,1.25129245739263,3.12922663651524,106,0,0,106,0.347462675210878,0.0664247373200268,0.736111111111111,81.5063475332004,0.813419554937165
"exponential-cluster-weights",114,114,"legacy","bracelet",NA,79,48,0.784722222222222,0.348703439207334,0.348703439207334,50.2132952458561,1.93124960269263,3.22681435575817,79,0,0,79,0.347462675210878,0.178670015489686,0.902777777777778,166.088861211259,1.65383351558634
"exponential-cluster-weights",114,114,"pooling-000","control",0,102,33,0.429819264565027,0.321600206041304,0.348934915199635,33515.8964747553,1.23892434782207,3.18966975273969,102,0,0,102,0.347970462941206,92.6375683265869,0.741931453795861,55713.4315820506,0.83114935660478
"exponential-cluster-weights",114,114,"pooling-000","bracelet",0,77,52,0.779640194894432,0.335308615941602,0.348272703545387,33452.2897209415,1.94078118322013,3.25257426446003,77,0,0,77,0.347970462941206,29.0308145127274,0.893162037229834,109969.293076081,1.6436736318118
"exponential-cluster-weights",114,114,"pooling-050","control",0.5,102,33,0.429819264565027,0.321600206041304,0.348934915199635,33515.8964747553,1.23892434782207,3.18966975273969,102,0,0,102,0.347970462941206,92.6375683265869,0.741931453795861,55713.4315820506,0.83114935660478
"exponential-cluster-weights",114,114,"pooling-050","bracelet",0.5,89,42,0.600955732311665,0.325742893572214,0.348413633128263,33465.8262892359,1.55573897458234,3.24814829764855,89,0,0,89,0.347970462941206,42.567382807174,0.774601257652105,77208.3688301871,1.15354045292198
"exponential-cluster-weights",114,114,"pooling-100","control",1,102,33,0.429819264565027,0.321600206041304,0.348934915199635,33515.8964747553,1.23892434782207,3.18966975273969,102,0,0,102,0.347970462941206,92.6375683265869,0.741931453795861,55713.4315820506,0.83114935660478
"exponential-cluster-weights",114,114,"pooling-100","bracelet",1,98,37,0.493222421188523,0.320696923336993,0.348155976274506,33441.0778331189,1.35475056227352,3.20578151406565,98,0,0,98,0.347970462941206,17.8189266901463,0.687804522550285,61844.9681218447,0.92468562811387
"exponential-cluster-weights",115,115,"population","control",NA,103,36,0.441427560071628,0.345822529766648,0.369054953437517,35448.4663875804,1.20872777386172,2.95157221697195,103,0,0,103,0.368528618399792,50.5555330436109,0.746075042685212,63628.2942465619,0.897475980355168
"exponential-cluster-weights",115,115,"population","bracelet",NA,71,58,0.89754507974847,0.374921851911195,0.375089890601907,36028.1341720944,2.6887037874311,3.39410582051442,71,0,0,71,0.368528618399792,630.223317557553,0.96239536917503,188463.794645685,2.61550867088282
"exponential-cluster-weights",115,115,"legacy","control",NA,108,30,0.458333333333333,0.370008326201393,0.370008326201393,53.2811989730006,1.20713898447668,3.01991311871783,108,0,0,108,0.368109291500171,0.273460996975963,0.736111111111111,91.7482933652722,0.860981876663137
"exponential-cluster-weights",115,115,"legacy","bracelet",NA,71,59,0.916666666666667,0.382653075210977,0.382653075210977,55.1020428303806,2.53215086720107,3.4281138382959,71,0,0,71,0.368109291500171,2.09430485435595,0.972222222222222,269.241613194271,2.44311825264874
"exponential-cluster-weights",115,115,"pooling-000","control",0,103,36,0.441427560071628,0.345822529766648,0.369054953437517,35448.4663875804,1.20872777386172,2.95157221697195,103,0,0,103,0.368528618399792,50.5555330436109,0.746075042685212,63628.2942465619,0.897475980355168
"exponential-cluster-weights",115,115,"pooling-000","bracelet",0,71,58,0.89754507974847,0.374921851911195,0.375089890601907,36028.1341720944,2.6887037874311,3.39410582051442,71,0,0,71,0.368528618399792,630.223317557553,0.96239536917503,188463.794645685,2.61550867088282
"exponential-cluster-weights",115,115,"pooling-050","control",0.5,103,36,0.441427560071628,0.345822529766648,0.369054953437517,35448.4663875804,1.20872777386172,2.95157221697195,103,0,0,103,0.368528618399792,50.5555330436109,0.746075042685212,63628.2942465619,0.897475980355168
"exponential-cluster-weights",115,115,"pooling-050","bracelet",0.5,84,48,0.675623620538875,0.352073218271863,0.369632487439129,35503.9396835033,1.70317415241315,3.27297399145503,84,0,0,84,0.368528618399792,106.028828966453,0.79571482113855,101650.904764841,1.4315440155515
"exponential-cluster-weights",115,115,"pooling-100","control",1,103,36,0.441427560071628,0.345822529766648,0.369054953437517,35448.4663875804,1.20872777386172,2.95157221697195,103,0,0,103,0.368528618399792,50.5555330436109,0.746075042685212,63628.2942465619,0.897475980355168
"exponential-cluster-weights",115,115,"pooling-100","bracelet",1,97,39,0.503060842043893,0.342198607585453,0.369796838701151,35519.7259509229,1.44589228099599,3.23465370020018,97,0,0,97,0.368528618399792,121.815096386141,0.588691542081373,77622.0321194424,1.0926609094154
"exponential-cluster-weights",116,116,"population","control",NA,102,34,0.437148627826594,0.308392385626815,0.333108552161218,31995.7426521893,1.22720094960264,3.13398607852492,102,0,0,102,0.332998938081739,10.5286515621956,0.752571523757964,53498.2315432671,0.836021093881476
"exponential-cluster-weights",116,116,"population","bracelet",NA,71,54,0.866197476366968,0.330685494424659,0.333238766146189,32008.2499658738,2.23812196104826,3.32829369418776,71,0,0,71,0.332998938081739,23.0359652466032,0.933754632907175,131711.660280313,2.05746425407106
"exponential-cluster-weights",116,116,"legacy","control",NA,107,29,0.458333333333333,0.333755834134255,0.333755834134255,48.0608401153328,1.22980607934852,3.12922663651524,107,0,0,107,0.332524723693545,0.177279903462249,0.743055555555556,76.6554065393826,0.797483006491675
"exponential-cluster-weights",116,116,"legacy","bracelet",NA,71,54,0.881944444444444,0.33282502791794,0.33282502791794,47.9268040201834,2.24605065793622,3.33255225362183,71,0,0,71,0.332524723693545,0.0432438083128943,0.9375,197.715365032514,2.0626804673774
"exponential-cluster-weights",116,116,"pooling-000","control",0,102,34,0.437148627826594,0.308392385626815,0.333108552161218,31995.7426521893,1.22720094960264,3.13398607852492,102,0,0,102,0.332998938081739,10.5286515621956,0.752571523757964,53498.2315432671,0.836021093881476
"exponential-cluster-weights",116,116,"pooling-000","bracelet",0,71,54,0.866197476366968,0.330685494424659,0.333238766146189,32008.2499658738,2.23812196104826,3.32829369418776,71,0,0,71,0.332998938081739,23.0359652466032,0.933754632907175,131711.660280313,2.05746425407106
"exponential-cluster-weights",116,116,"pooling-050","control",0.5,102,34,0.437148627826594,0.308392385626815,0.333108552161218,31995.7426521893,1.22720094960264,3.13398607852492,102,0,0,102,0.332998938081739,10.5286515621956,0.752571523757964,53498.2315432671,0.836021093881476
"exponential-cluster-weights",116,116,"pooling-050","bracelet",0.5,89,45,0.615229250822471,0.313922638933462,0.333445535538449,32028.1105795391,1.57426387396047,3.24814829764855,89,0,0,89,0.332998938081739,42.8965789119575,0.786563528088952,78382.9235096915,1.22365825038343
"exponential-cluster-weights",116,116,"pooling-100","control",1,102,34,0.437148627826594,0.308392385626815,0.333108552161218,31995.7426521893,1.22720094960264,3.13398607852492,102,0,0,102,0.332998938081739,10.5286515621956,0.752571523757964,53498.2315432671,0.836021093881476
"exponential-cluster-weights",116,116,"pooling-100","bracelet",1,99,38,0.481614125681922,0.305500586964888,0.333462201361305,32029.711365156,1.34969263498217,3.25257426446003,99,0,0,99,0.332998938081739,44.497364528881,0.664993961604131,59884.4493952598,0.934826553891552
"exponential-cluster-weights",117,117,"population","control",NA,102,34,0.435680672968809,0.341386189718328,0.374350182839375,35957.0837620876,1.23232491321832,3.18966975273969,102,0,0,102,0.372877122460382,141.490395523004,0.748875609045101,56309.2846444643,0.7830068341615
"exponential-cluster-weights",117,117,"population","bracelet",NA,80,50,0.731260150751676,0.357040320914237,0.373030005697789,35830.278107284,1.81547322246188,3.27297399145503,80,0,0,80,0.372877122460382,14.6847407193927,0.854537125723566,109225.290999097,1.52420378474389
"exponential-cluster-weights",117,117,"legacy","control",NA,107,28,0.451388888888889,0.373912751548993,0.373912751548993,53.8434362230549,1.23901678254738,3.20573768696429,107,0,0,107,0.372259765306912,0.238030018859668,0.736111111111111,81.3382647074298,0.755322007778935
"exponential-cluster-weights",117,117,"legacy","bracelet",NA,83,45,0.736111111111111,0.372601180614811,0.372601180614811,53.6545700085328,1.81805130816901,3.2766433130779,83,0,0,83,0.372259765306912,0.0491638043375389,0.875,164.533016198171,1.53326190268606
"exponential-cluster-weights",117,117,"pooling-000","control",0,102,34,0.435680672968809,0.341386189718328,0.374350182839375,35957.0837620876,1.23232491321832,3.18966975273969,102,0,0,102,0.372877122460382,141.490395523004,0.748875609045101,56309.2846444643,0.7830068341615
"exponential-cluster-weights",117,117,"pooling-000","bracelet",0,80,50,0.731260150751676,0.357040320914237,0.373030005697789,35830.278107284,1.81547322246188,3.27297399145503,80,0,0,80,0.372877122460382,14.6847407193927,0.854537125723566,109225.290999097,1.52420378474389
"exponential-cluster-weights",117,117,"pooling-050","control",0.5,102,34,0.435680672968809,0.341386189718328,0.374350182839375,35957.0837620876,1.23232491321832,3.18966975273969,102,0,0,102,0.372877122460382,141.490395523004,0.748875609045101,56309.2846444643,0.7830068341615
"exponential-cluster-weights",117,117,"pooling-050","bracelet",0.5,93,39,0.545017282305418,0.347332137303206,0.373039649152182,35831.2043803654,1.44705500065367,3.20578151406565,93,0,0,93,0.372877122460382,15.6110138007571,0.786563528088952,74088.1808781303,1.03384999415103
"exponential-cluster-weights",117,117,"pooling-100","control",1,102,34,0.435680672968809,0.341386189718328,0.374350182839375,35957.0837620876,1.23232491321832,3.18966975273969,102,0,0,102,0.372877122460382,141.490395523004,0.748875609045101,56309.2846444643,0.7830068341615
"exponential-cluster-weights",117,117,"pooling-100","bracelet",1,100,35,0.455492858035231,0.339083127199849,0.373078567510385,35834.9425665075,1.28521957984271,3.18966975273969,100,0,0,100,0.372877122460382,19.3491999428952,0.710604672469079,59245.297299119,0.826641443462107
"exponential-cluster-weights",118,118,"population","control",NA,101,35,0.449589805522009,0.297030696915674,0.324208312689702,31140.8568504713,1.25174311535639,3.18966975273969,101,0,0,101,0.323199901525611,96.859909133258,0.749614791987673,51346.1625516959,0.824417947107945
"exponential-cluster-weights",118,118,"population","bracelet",NA,72,54,0.851497105734394,0.318638441346309,0.324259610309251,31145.7840894241,2.18053886559681,3.35756390029317,72,0,0,72,0.323199901525611,101.787148086114,0.933588056469412,120118.341253113,1.92832424620032
"exponential-cluster-weights",118,118,"legacy","control",NA,105,30,0.479166666666667,0.322744280446128,0.322744280446128,46.4751763842424,1.27298220052129,3.12922663651524,105,0,0,105,0.32268310349298,0.00880948125334413,0.743055555555556,74.6618210438187,0.803244084826465
"exponential-cluster-weights",118,118,"legacy","bracelet",NA,72,55,0.881944444444444,0.323433576717176,0.323433576717176,46.5744350472733,2.186811761858,3.32025458669387,72,0,0,72,0.32268310349298,0.108068144284253,0.9375,183.584022796688,1.97086687804531
"exponential-cluster-weights",118,118,"pooling-000","control",0,101,35,0.449589805522009,0.297030696915674,0.324208312689702,31140.8568504713,1.25174311535639,3.18966975273969,101,0,0,101,0.323199901525611,96.859909133258,0.749614791987673,51346.1625516959,0.824417947107945
"exponential-cluster-weights",118,118,"pooling-000","bracelet",0,72,54,0.851497105734394,0.318638441346309,0.324259610309251,31145.7840894241,2.18053886559681,3.35756390029317,72,0,0,72,0.323199901525611,101.787148086114,0.933588056469412,120118.341253113,1.92832424620032
"exponential-cluster-weights",118,118,"pooling-050","control",0.5,101,35,0.449589805522009,0.297030696915674,0.324208312689702,31140.8568504713,1.25174311535639,3.18966975273969,101,0,0,101,0.323199901525611,96.859909133258,0.749614791987673,51346.1625516959,0.824417947107945
"exponential-cluster-weights",118,118,"pooling-050","bracelet",0.5,87,43,0.623152042643568,0.303519205571287,0.32385353998708,31106.780222839,1.61116065744632,3.27297399145503,87,0,0,87,0.323199901525611,62.7832815009606,0.800264440094949,74386.4279444692,1.19566260814505
"exponential-cluster-weights",118,118,"pooling-100","control",1,101,35,0.449589805522009,0.297030696915674,0.324208312689702,31140.8568504713,1.25174311535639,3.18966975273969,101,0,0,101,0.323199901525611,96.859909133258,0.749614791987673,51346.1625516959,0.824417947107945
"exponential-cluster-weights",118,118,"pooling-100","bracelet",1,97,39,0.505996751759464,0.295792836323044,0.323751063621772,31096.9371629985,1.42425656260642,3.25257426446003,97,0,0,97,0.323199901525611,52.9402216604431,0.632719776787573,60452.8077116787,0.972005818367381
"exponential-cluster-weights",119,119,"population","control",NA,101,34,0.442354141506684,0.28069786712609,0.308579710784322,29639.6983802557,1.24736100170387,3.18966975273969,101,0,0,101,0.307292094478919,123.678121366542,0.748875609045101,46133.8268113301,0.778243864351566
"exponential-cluster-weights",119,119,"population","bracelet",NA,81,47,0.704014492150085,0.294085741869307,0.308318901515518,29614.6471283686,1.7990374430545,3.27559102178949,81,0,0,81,0.307292094478919,98.6268694794053,0.846832965477033,87296.5242309226,1.47387412472829
"exponential-cluster-weights",119,119,"legacy","control",NA,106,29,0.465277777777778,0.307574789782614,0.307574789782614,44.2907697286964,1.26113675049797,3.20573768696429,106,0,0,106,0.306751727107979,0.118521025147459,0.736111111111111,66.9749594560128,0.756082586352288
"exponential-cluster-weights",119,119,"legacy","bracelet",NA,84,44,0.722222222222222,0.306778894265271,0.306778894265271,44.176160774199,1.81076316344888,3.2766433130779,84,0,0,84,0.306751727107979,0.00391207065009525,0.875,133.149505526006,1.50702894041181
"exponential-cluster-weights",119,119,"pooling-000","control",0,101,34,0.442354141506684,0.28069786712609,0.308579710784322,29639.6983802557,1.24736100170387,3.18966975273969,101,0,0,101,0.307292094478919,123.678121366542,0.748875609045101,46133.8268113301,0.778243864351566
"exponential-cluster-weights",119,119,"pooling-000","bracelet",0,81,47,0.704014492150085,0.294085741869307,0.308318901515518,29614.6471283686,1.7990374430545,3.27559102178949,81,0,0,81,0.307292094478919,98.6268694794053,0.846832965477033,87296.5242309226,1.47387412472829
"exponential-cluster-weights",119,119,"pooling-050","control",0.5,101,34,0.442354141506684,0.28069786712609,0.308579710784322,29639.6983802557,1.24736100170387,3.18966975273969,101,0,0,101,0.307292094478919,123.678121366542,0.748875609045101,46133.8268113301,0.778243864351566
"exponential-cluster-weights",119,119,"pooling-050","bracelet",0.5,93,39,0.545017282305418,0.286583413801862,0.308594946086147,29641.1617614666,1.44705500065367,3.20578151406565,93,0,0,93,0.307292094478919,125.141502577444,0.786563528088952,60367.9691944042,1.01831314305775
"exponential-cluster-weights",119,119,"pooling-100","control",1,101,34,0.442354141506684,0.28069786712609,0.308579710784322,29639.6983802557,1.24736100170387,3.18966975273969,101,0,0,101,0.307292094478919,123.678121366542,0.748875609045101,46133.8268113301,0.778243864351566
"exponential-cluster-weights",119,119,"pooling-100","bracelet",1,100,35,0.455492858035231,0.280813057898703,0.309544967920935,29732.4132587416,1.28521957984271,3.18966975273969,100,0,0,100,0.307292094478919,216.392999852469,0.710604672469079,48553.1551215235,0.816502089806793
"exponential-cluster-weights",120,120,"population","control",NA,102,34,0.434337650439345,0.296268946911943,0.324480875285179,31167.037032892,1.22574459106343,3.18966975273969,102,0,0,102,0.323198963964752,123.13014614967,0.740859117977762,49413.6887329391,0.792723554067565
"exponential-cluster-weights",120,120,"population","bracelet",NA,71,56,0.876254528796902,0.320787498164588,0.323725350779321,31094.4673930553,2.27984149086595,3.32829369418776,71,0,0,71,0.323198963964752,50.5605063129769,0.937283971182276,130905.588966059,2.10496593029434
"exponential-cluster-weights",120,120,"legacy","control",NA,107,28,0.451388888888889,0.324023152466919,0.324023152466919,46.6593339552364,1.23172863782725,3.20573768696429,107,0,0,107,0.322695523183499,0.191178616812493,0.736111111111111,71.7881829877692,0.769279980042586
"exponential-cluster-weights",120,120,"legacy","bracelet",NA,71,57,0.902777777777778,0.322866607019304,0.322866607019304,46.4927914107798,2.29322766047773,3.32829369418776,71,0,0,71,0.322695523183499,0.0246360723559533,0.951388888888889,197.829095354608,2.1275243898212
"exponential-cluster-weights",120,120,"pooling-000","control",0,102,34,0.434337650439345,0.296268946911943,0.324480875285179,31167.037032892,1.22574459106343,3.18966975273969,102,0,0,102,0.323198963964752,123.13014614967,0.740859117977762,49413.6887329391,0.792723554067565
"exponential-cluster-weights",120,120,"pooling-000","bracelet",0,71,56,0.876254528796902,0.320787498164588,0.323725350779321,31094.4673930553,2.27984149086595,3.32829369418776,71,0,0,71,0.323198963964752,50.5605063129769,0.937283971182276,130905.588966059,2.10496593029434
"exponential-cluster-weights",120,120,"pooling-050","control",0.5,102,34,0.434337650439345,0.296268946911943,0.324480875285179,31167.037032892,1.22574459106343,3.18966975273969,102,0,0,102,0.323198963964752,123.13014614967,0.740859117977762,49413.6887329391,0.792723554067565
"exponential-cluster-weights",120,120,"pooling-050","bracelet",0.5,89,44,0.613324032815558,0.303062299841983,0.323263837176998,31050.138088525,1.5673398364538,3.24814829764855,89,0,0,89,0.323198963964752,6.23120178266254,0.800274851122309,73805.2680459637,1.18848534321397
"exponential-cluster-weights",120,120,"pooling-100","control",1,102,34,0.434337650439345,0.296268946911943,0.324480875285179,31167.037032892,1.22574459106343,3.18966975273969,102,0,0,102,0.323198963964752,123.13014614967,0.740859117977762,49413.6887329391,0.792723554067565
"exponential-cluster-weights",120,120,"pooling-100","bracelet",1,99,38,0.482967559238746,0.294927112565302,0.323477131961615,31070.625479177,1.35812739441776,3.25257426446003,99,0,0,99,0.323198963964752,26.7185924347141,0.655311706159164,56780.6458501668,0.913735159406754
"exponential-cluster-weights",121,121,"population","control",NA,98,35,0.477866155832257,0.245075598474072,0.276982403421374,26604.7138134298,1.32563416332619,3.25357878179856,98,0,0,98,0.275559684348042,136.655012431638,0.762347478449173,35319.6769523592,0.663786071897722
"exponential-cluster-weights",121,121,"population","bracelet",NA,82,47,0.697111981010286,0.251108770109819,0.276301920312491,26539.3520498554,1.77739003628984,3.27297399145503,82,0,0,82,0.275559684348042,71.2932488572369,0.846832965477033,60137.5454459405,1.13298820055911
"exponential-cluster-weights",121,121,"legacy","control",NA,102,30,0.5,0.275504654308973,0.275504654308973,39.6726702204922,1.35543883324202,3.25257426446003,102,0,0,102,0.274803579797193,0.100954729696355,0.743055555555556,49.8588699995826,0.628378046177352
"exponential-cluster-weights",121,121,"legacy","bracelet",NA,85,42,0.701388888888889,0.276025808615459,0.276025808615459,39.7477164406261,1.76748307878244,3.28719386956715,85,0,0,85,0.274803579797193,0.176000949830296,0.861111111111111,92.0439203730786,1.15785167822875
"exponential-cluster-weights",121,121,"pooling-000","control",0,98,35,0.477866155832257,0.245075598474072,0.276982403421374,26604.7138134298,1.32563416332619,3.25357878179856,98,0,0,98,0.275559684348042,136.655012431638,0.762347478449173,35319.6769523592,0.663786071897722
"exponential-cluster-weights",121,121,"pooling-000","bracelet",0,82,47,0.697111981010286,0.251108770109819,0.276301920312491,26539.3520498554,1.77739003628984,3.27297399145503,82,0,0,82,0.275559684348042,71.2932488572369,0.846832965477033,60137.5454459405,1.13298820055911
"exponential-cluster-weights",121,121,"pooling-050","control",0.5,98,35,0.477866155832257,0.245075598474072,0.276982403421374,26604.7138134298,1.32563416332619,3.25357878179856,98,0,0,98,0.275559684348042,136.655012431638,0.762347478449173,35319.6769523592,0.663786071897722
"exponential-cluster-weights",121,121,"pooling-050","bracelet",0.5,89,40,0.584225211343855,0.245653142006565,0.275860783045267,26496.9799330639,1.5617536244202,3.25357878179856,89,0,0,89,0.275559684348042,28.9211320658069,0.796370715862241,44465.4926009528,0.839067182623841
"exponential-cluster-weights",121,121,"pooling-100","control",1,98,35,0.477866155832257,0.245075598474072,0.276982403421374,26604.7138134298,1.32563416332619,3.25357878179856,98,0,0,98,0.275559684348042,136.655012431638,0.762347478449173,35319.6769523592,0.663786071897722
"exponential-cluster-weights",121,121,"pooling-100","bracelet",1,95,36,0.515668596177071,0.247251876756472,0.277549528943436,26659.1873540749,1.42440941011185,3.25257426446003,95,0,0,95,0.275559684348042,191.128553076796,0.721317619622704,36325.2370955938,0.681289279623173
"exponential-cluster-weights",122,122,"population","control",NA,101,34,0.442354141506684,0.285361546960938,0.317148021537956,30462.7017647638,1.24736100170387,3.18966975273969,101,0,0,101,0.315774309770243,131.947762712418,0.748875609045101,44388.1570618754,0.728565663752439
"exponential-cluster-weights",122,122,"population","bracelet",NA,87,43,0.627649606463166,0.302112383567832,0.316398058105311,30390.6662771314,1.60710721824442,3.27297399145503,87,0,0,87,0.315774309770243,59.912275080027,0.831664098613251,78052.4709650694,1.28415201978976
"exponential-cluster-weights",122,122,"legacy","control",NA,106,29,0.465277777777778,0.316835223094204,0.316835223094204,45.6242721255654,1.25633828506551,3.20578151406565,106,0,0,106,0.315149570519238,0.242733970795165,0.736111111111111,63.517410704435,0.696092318247015
"exponential-cluster-weights",122,122,"legacy","bracelet",NA,91,38,0.631944444444444,0.315699245338098,0.315699245338098,45.4606913286861,1.6097409598865,3.25257426446003,91,0,0,91,0.315149570519238,0.0791531739158202,0.826388888888889,118.49639305023,1.30328410751045
